timestamp,ttl,ip,hostname,asn
1683898162,1,131.159.14.129,ac.scylla.net.in.tum.de,209335
1683898162,2,131.159.252.148,nz-bb2-net.in.tum.de,209335
1683898162,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335
1683898162,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680
1683898162,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680
1683898162,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075
1683898162,7,104.44.230.14,ae31-0.icr01.fra21.ntwk.msn.net,8075
1683898162,8,104.44.23.107,be-120-0.ibr02.fra21.ntwk.msn.net,8075
1683898162,9,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,8075
1683898162,10,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,8075
1683898162,11,104.44.19.23,be-13-0.ibr02.dub07.ntwk.msn.net,8075
1683898162,12,104.44.23.159,ae126-0.icr04.dub07.ntwk.msn.net,8075
1683898162,13,*,*,*
1683898162,14,*,*,*
1683898162,15,*,*,*
1683898162,16,*,*,*
1683898162,17,*,*,*
1683898162,18,*,*,*
1683898162,19,*,*,*
1683898162,20,*,*,*
1683898162,21,*,*,*
1683898162,22,*,*,*
1683898162,23,*,*,*
1683898162,24,*,*,*
1683898162,25,*,*,*
1683898162,26,*,*,*
1683898162,27,*,*,*
1683898162,28,*,*,*
1683898162,29,*,*,*
