timestamp,ttl,ip,hostname,asn
1684231792,1,131.159.14.129,ac.scylla.net.in.tum.de,209335
1684231792,2,131.159.252.148,nz-bb2-net.in.tum.de,209335
1684231792,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335
1684231792,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680
1684231792,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680
1684231792,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075
1684231792,7,104.44.230.14,ae31-0.icr01.fra21.ntwk.msn.net,8075
1684231792,8,104.44.23.107,be-120-0.ibr02.fra21.ntwk.msn.net,8075
1684231792,9,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,8075
1684231792,10,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,8075
1684231792,11,104.44.18.154,be-7-0.ibr02.nyc30.ntwk.msn.net,8075
1684231792,12,*,*,*
1684231792,13,104.44.21.234,ae162-0.icr02.bl20.ntwk.msn.net,8075
1684231792,14,*,*,*
1684231792,15,*,*,*
1684231792,16,*,*,*
1684231792,17,*,*,*
1684231792,18,*,*,*
1684231792,19,*,*,*
1684231792,20,*,*,*
1684231792,21,*,*,*
1684231792,22,*,*,*
1684231792,23,*,*,*
1684231792,24,*,*,*
1684231792,25,*,*,*
1684231792,26,*,*,*
1684231792,27,*,*,*
1684231792,28,*,*,*
1684231792,29,*,*,*
